status_id,status_message,link_name,status_type,status_link,status_published,num_likes,first_page_comment,comments_beyond_pageone,num_comments,num_shares
278833668796523_997941520219064,"CDC/2.16GHz, 11.6"", 2+500GB, win 8.1, how MRP now ?",,status,,7/15/2015 22:19,0,0,0,,
278833668796523_997719026907980,I'm a Sri Lankan.I took a desktop from India.Now it was not working.It has a one year warranty.How can I get the warranty now?,,status,,7/15/2015 9:41,1,2,0,,
278833668796523_721333117996020,"Hi, hey please fix this problem guys. :)",,photo,https://www.facebook.com/photo.php?fbid=721333117996020&set=o.278833668796523&type=3,7/15/2015 8:03,0,0,0,,
278833668796523_997642426915640,"With the #AspireVNitro Powered by Intel® Core™ i7 processor, life is exciting. With its sleek shape and uniquely textured exterior, the V Nitro always stands out from the crowd. Starting Price: Rs.1,10,000/-. Visit: http://bit.ly/BTS-July",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/997642426915640/?type=3,7/15/2015 6:00,67,0,1,,
278833668796523_997572460255970,"The new #AspireE5 powered by Intel® Core™ i5 processor provides a comprehensive range of choice for everyday users, with lots of appealing feature options and an attractive design that exceeds expectations. Prices starting at Rs.26,499/-. Visit: http://bit.ly/BTS-July",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/997572460255970/?type=3,7/15/2015 0:30,73,0,0,,
278833668796523_997520216927861,i am feeling that you are a one of leading computer company in the world,,status,,7/14/2015 21:49,0,0,0,,
278833668796523_996704197009463,"#DidYouKnow : Symbolics.com was the first domain name ever registered online.  According to the site, it was registered 30 years ago on March 15, 1985.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/996704197009463/?type=3,7/13/2015 0:31,52,1,2,,
278833668796523_996031763743373,"DEar Acer, I want to buy a new laptop but it should be avalaible in india
i want slim a bit needed for gaming and for daily use..
which should i buy?",,status,,7/11/2015 12:31,0,0,0,,
278833668796523_995971037082779,"Hi, I am with an Acer Veriton, and similar Acer. Both have Monitor Cable Glitches, any advice as to how I can get the Display Right. We Require an Acer Veriton Power Cable.",,status,,7/11/2015 9:19,0,1,0,,
278833668796523_995950590418157,Acer very low brand .,,status,,7/11/2015 8:34,0,0,0,,
278833668796523_995866757093207,"what is latest version of bios aspire 3820T ?
and how to fix usable memmory?",,status,,7/11/2015 5:04,0,0,0,,
278833668796523_995811477098735,"The new Aspire E5 notebook powered by Intel® Core™ i5 processor comes in a variety of color options in 14-inch and 15.6-inch displays and brings premium looks, style and high performance experience to the mainstream notebooks. Prices starting at Rs.21,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/995811477098735/?type=3,7/11/2015 1:33,7317,10,18,,
278833668796523_995559647123918,yup,,status,,7/10/2015 11:46,0,0,0,,
278833668796523_995537550459461,"Don't go for Acer notebooks just because you find them cheap, I made the same mistake and still regret it. The travelmate notebook that I own currently has issues every once in a while. The diplay has got replaced, hard disk got crashed and the motherboard has been replaced twice as well. It is currently with the service center and the service is pathetic as the same hasn't been repaired since a month. Save some money and go for a better brand for instance Hewlett Packard or Dell.",,status,,7/10/2015 10:36,0,0,0,,
278833668796523_124680944534552,"A 2 days mega Next Gen. Electronics Show at Hotel Samrat Chanakyapuri N. Delhi on 22nd and 23rd Aug'15.Space available, call-- 09540424108",,photo,https://www.facebook.com/photo.php?fbid=124680944534552&set=o.278833668796523&type=3,7/10/2015 6:42,0,0,0,,
278833668796523_995331827146700,"The #AspireSwitch12 is powered by Intel® Core™ M processor, has a distinctive kickstand design that is at the core of its multi-mode capability. The detachable keyboard which works as a connected keyboard in some modes and a wireless one in others. Prices starting at Rs.53,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/995331827146700/?type=3,7/10/2015 0:34,8809,10,12,,
278833668796523_994979023848647,"With its sharp angles, the #AspireVNitro powered by Intel® Core™ i7 processor has a sleek, modern look. Using industry leading soft touch NIL (Nano imprint Lithography) technology, its tactile cover is a design you can truly feel. Starting Price: Rs.1,10,000/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/994979023848647/?type=3,7/9/2015 7:30,7387,13,8,,
278833668796523_994882757191607,"Stuff Magazine was highly impressed by Acer’s new gaming laptop #AspireVNitro. Stuff says ""Gaming laptops just don’t have the grunt for hard-core gaming.  Acer throws the Aspire V Nitro Black Edition at us and double dares us to say that again!"" Click to read the article. http://bit.ly/StuffVNitro",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/994882757191607/?type=3,7/9/2015 0:17,149,2,1,,
278833668796523_994585333888016,"The #AspireSwitch12 powered by Intel® Core™ M processor is a versatile 12.5” 5-in-1 product with a detachable wireless keyboard that can be used as a laptop, tablet with or without keyboard, or desktop PC via its 5 modes (notebook, pad, display, tent and desktop). Prices starting at Rs.53,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/994585333888016/?type=3,7/8/2015 7:10,5631,4,4,,
278833668796523_10206189433391460,This is the original bill of the laptop i purchased clearly mentioning three years warranty which your company is not willing to accept. There is clearly a limit to how much you can cheat your customers and clearly Acer India has crossed it. You are willing to accept each and everything the customer says till the time he points out a defect in your product and you have to get it repaired at your cost. Either improve your technological competence of stop fooling people around. Finally the best tactic is not to reply to mails which clearly demonstrate the defect in your product.,,photo,https://www.facebook.com/photo.php?fbid=10206189433391460&set=o.278833668796523&type=3,7/8/2015 7:07,15,5,11,,
278833668796523_512923528855985,"Hello, would you be willing to review this Android game?
This game was developed with the hopes of pleasing people around the world who love action games.
Currently, this game has received great praise from Japanese and Koreans who like action games, and made it into the top ranks of the GooglePlay store.
I want this game to cross borders and reach players all over the world.

Title:
Bluest -Fight for Freedom-

URL:
https://play.google.com/store/apps/details?id=jp.damomo.bluestcrest

URL(Trial):
https://play.google.com/store/apps/details?id=jp.damomo.bluestcresttrial",Bluest -Fight For Freedom-,link,http://play.google.com/store/apps/details?id=jp.damomo.bluestcrest,7/8/2015 2:18,0,0,0,,
278833668796523_994467370566479,"His next invention, the Z2 was finished in 1939 and was the first fully functioning electro-mechanical computer. #DidYouKnow",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/994467370566479/?type=3,7/8/2015 0:30,79,0,4,,
278833668796523_994086463937903,"The new #AspireSwitch12 powered by Intel® Core™ M processor makes it easy to run multiple apps, videos, and games without delay, all while providing over 8 hours of battery life. Prices starting at Rs.53,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/994086463937903/?type=3,7/7/2015 7:35,6336,7,6,,
278833668796523_993982070615009,"Powered by Intel® Core™ i5 processor, #AspireE5 notebook doesn't just look cool on the outside. It is designed to not require a cooling fan, so it runs cool and whisper-quiet, for a very comfortable user experience. Prices starting at Rs.21,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/993982070615009/?type=3,7/7/2015 0:47,4555,3,10,,
278833668796523_993592183987331,best product & service of acer,,status,,7/6/2015 8:10,0,0,0,,
278833668796523_993561990657017,"The first thing you’ll want to do with the stunning 12.5” display on the Aspire Switch 12 powered by Intel® Core™ M processor is show it off to others. Prices starting at Rs.53,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/993561990657017/?type=3,7/6/2015 7:30,6732,9,9,,
278833668796523_993466210666595,"Infact, the submit button was a later addition initially, hitting the RETURN key was the only way to burst Google into life. #DidYouKnow",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/993466210666595/?type=3,7/6/2015 2:09,89,0,5,,
278833668796523_992467817433101,"#AspireR13 Powered Intel® Core™ i5 processor boasts intelligent construction and smart features that enhance work and play. Thanks to the futuristic Ezel Aero Hinge™, you can transition effortlessly between six different user modes. Prices starting at Rs.84,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/992467817433101/?type=3,7/4/2015 7:30,120,1,3,,
278833668796523_992287540784462,"Thanks to all your support and votes, we have made it to the final list of “Hot 50 brands in Bangalore”",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/992287540784462/?type=3,7/3/2015 23:58,120,3,0,,
278833668796523_991907140822502,Shame product are of very bad qualty,,status,,7/3/2015 10:49,0,0,0,,
278833668796523_991773227502560,"You Guys Have The Worst Customer Care.. 
I mean how can you terminate or not provide Support when a laptop is under the Warranty Period..

Pathetic.. !!

Shame On You Acer..",,status,,7/3/2015 4:10,0,0,0,,
278833668796523_991769914169558,,Acer India's cover photo,photo,https://www.facebook.com/acerindia/photos/a.381566755189880.98096.278833668796523/991769774169572/?type=3,7/3/2015 3:52,293,6,17,,
278833668796523_137042903293857,OMG2,,photo,https://www.facebook.com/photo.php?fbid=137042903293857&set=o.278833668796523&type=3,7/2/2015 10:57,1,1,0,,
278833668796523_991269804219569,"Whether it’s for multitasking, enjoying a game or web browsing, it is good to have the fast and powerful performance of #AcerOne, powered by  Intel® Atom™ processor. Prices starting at Rs.19,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/991269804219569/?type=3,7/2/2015 1:07,7303,9,11,,
278833668796523_991268714219678,"What a pathetic situation from acer...
My syestem again will get damaged...
by reviewing my previous complaint no: 1306889I
you can see that there is too much time taken for resolving the problem.
After 2-3 days the problem again started...now the syestem became dead...
what dirty company and what a pathetic services...
shame on you Acer....shame on you...
Its the right time to share my experiences about acer to the
world...so i posting its through social medias...
I can't wait...raise the voice against acer...",,status,,7/2/2015 1:03,0,0,0,,
278833668796523_991268644219685,"What a pathetic situation from acer...
My syestem again will get damaged...
by reviewing my previous complaint no: 1306889I
you can see that there is too much time taken for resolving the problem.
After 2-3 days the problem again started...now the syestem became dead...
what dirty company and what a pathetic services...
shame on you Acer....shame on you...
Its the right time to share my experiences about acer to the
world...so i posting its through social medias...
I can't wait...raise the voice against acer...",,status,,7/2/2015 1:03,0,0,0,,
278833668796523_991268560886360,"What a pathetic situation from acer...
My syestem again will get damaged...
by reviewing my previous complaint no: 1306889I
you can see that there is too much time taken for resolving the problem.
After 2-3 days the problem again started...now the syestem became dead...
what dirty company and what a pathetic services...
shame on you Acer....shame on you...
Its the right time to share my experiences about acer to the
world...so i posting its through social medias...
I can't wait...raise the voice against acer...",,status,,7/2/2015 1:03,0,0,0,,
278833668796523_990937377586145,"Hi guys, when are you planning to launch c740 chromebook in India? And when is this tradition of releasing products late in India going to stop? I really like your products and don't want to wait for so long! C740 has been out in the US since so long!! Please get it to India asap. Request... Thanks and keep up the good work! :-)",,status,,7/1/2015 8:13,0,0,0,,
278833668796523_990921684254381,"The new #AspireE5 notebook comes in a variety of color options and brings premium looks, style and high performance experience. Prices starting at Rs.26,499/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/990921684254381/?type=3,7/1/2015 7:22,103,1,0,,
278833668796523_990802590932957,"The Aspire V Nitro’s sleek lines, sharp angles, slim profile, and dramatic blend of premium materials make it a beauty-contest winner and also it is Powered by 4th Gen Intel® Core™ i7 Processor. Prices starting at Rs.1,10,000/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/990802590932957/?type=3,7/1/2015 0:20,62,6,0,,
278833668796523_990446987635184,"You desire, we deliver. Presenting  Aspire E5 Series, V Nitro gaming notebook, V3 Series, Z Series All-in-One, Switch 12 2-in-1 Notebook, XB240H Gaming TFT Monitor, and world’s first Curved Monitor with NVIDIA® G-SYNC™ Technology XR341CKA.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/990446987635184/?type=3,6/30/2015 7:30,148,2,1,,
278833668796523_990377824308767,"Unveiling Aspire Notebook & Gaming Monitor Series With Outstanding Performance, Stylish Design & Gaming Excellence.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/990377824308767/?type=3,6/30/2015 2:48,36781,58,74,,
278833668796523_989940397685843,Hey guys! Any info on when we can get the amazing V Nitro series in India?,,status,,6/29/2015 8:01,0,0,0,,
278833668796523_989823524364197,#ItTips Make sure you follow this trick to enhance your daily productivity.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/989823524364197/?type=3,6/29/2015 0:52,40,0,0,,
278833668796523_1035920166426431,"is this product a genuine one, and acer india will honour its warranty??
http://www.snapdeal.com/product/acer-aspire-v5573g-notebook-54208g50aii/620531481275#customerreviews
also available on flipkart:
http://dl.flipkart.com/dl/acer-aspire-v5-series-573g-74508g1taii-intel-core-i7-4th-gen-8-gb-ddr3-1-tb-hdd-linux-4-graphics-notebook/p/itme6enuewdu7kvz?pid=COME6ENU7YA8TAZ6&affid=chandanatb&affExtParam1=16CL1Xdeals",Acer Aspire V5-573G Notebook (NX.MCES1.003) (4th Gen Intel Core i7 4500U- 8GB RAM- 1TB HDD- 39.6...,link,http://www.snapdeal.com/product/acer-aspire-v5573g-notebook-54208g50aii/620531481275#customerreviews,6/28/2015 6:41,0,3,0,,
278833668796523_988703777809505,"If you have more than one screen, you can hit the key combo more than Hitting Windows + Up  Arrow maximizes a window while Window + Down Arrow minimizes it.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/988703777809505/?type=3,6/27/2015 1:34,68,0,1,,
278833668796523_988199034526646,What about the refreshed aspire v nitro black edition with gtx 960m tht acer officially announced will release on 25th june..its 26th of june already,,status,,6/26/2015 4:44,0,0,0,,
278833668796523_988150954531454,"Acer #AspireE5 Powered by 5th Gen Intel® Core™ i5 processor, features a textile-pattern on the cover and underside, which is crafted through a new process that involves 3D scanning, printing and laser engraving. Prices starting at Rs.21,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/988150954531454/?type=3,6/26/2015 0:50,14566,34,27,,
278833668796523_978280088872444,"Dear All,
Here I want to share my experience with you. Never buy any products based on their specification, you should also check its brand reputation.
I have purchased #AcerIndia / #Acer Liquid E700, but unfortunately its screen started to blink after 3 weeks and it has stopped working within a few hours.
Then I submitted my phone to service center, and after 4 days they told me that phone has water damage which was quite long period to inspect any damaged phone.
I was clueless after getting such resolution, so I decided to contact Acer India directly.

But as per their answer I do not know that how to use mobile phone, they simply meant that I poured water inside my phone to check its reliability.Also executives of Acer India do not have time to resolve issues of their customers.

Herewith I have attached photo of my phone which shows water marks on motherboard, but I can not understand the possibility of water damage as I never let my phone go near water.Please check around top left corner of phone.
I also checked on internet that water damage indicator can misguide us as it may change its color due to humidity of weather. 
Here I request you to give me suggestion regarding this matter as well as your valuable feedback on such concerns.",,photo,https://www.facebook.com/photo.php?fbid=978280088872444&set=o.278833668796523&type=3,6/25/2015 6:55,22,6,1,,
278833668796523_1611373189126238,"A 2 days mega next gen. electronics show at hotel samrat chanakyapuri N. Delhi on 22nd and 23rd Aug'15.Space available, call-- 09540424108",,photo,https://www.facebook.com/photo.php?fbid=1611373189126238&set=o.278833668796523&type=3,6/25/2015 2:40,0,0,0,,
278833668796523_987610251252191,"Our innovative and strong magnetic Smart Hinge™ features easy mechanisms that work together to allow seamless transition between four user modes on #Acerone with Intel® Atom™ processor. Working or sharing has never been easier!
Prices starting at Rs.19,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/987610251252191/?type=3,6/25/2015 0:39,3168,9,1,,
278833668796523_987154474631102,,Intel India,photo,https://www.facebook.com/IntelIndia/photos/a.125084180903501.27285.119197964825456/928502007228377/?type=3,6/24/2015 6:49,6799,14,0,,
278833668796523_987143144632235,If Acer can not provide parts to its authorized service center then why selling products. from last 2 months service center telling me the part not available and they placed back order again and again.. what kind of service acer providing to customer.,,status,,6/24/2015 6:03,1,1,0,,
278833668796523_987070421306174,"Can you ask your notebook to turn into tablet when you need it to? Strong magnetic Smart Hinge™ on #AcerOne with Intel® Atom™  processor, allows you to change its modes easily and is solid as you wish.
Prices starting at Rs.19,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/987070421306174/?type=3,6/24/2015 0:55,4822,4,22,,
278833668796523_986634164683133,"The new #AspireE5 laptops Powered by 5th Gen Intel® Core™ i5 processor, provides a comprehensive range of choices for every-day users, with lots of appealing feature options and an attractive design that exceeds expectations. Prices starting at Rs.21,999/-. Visit: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/986634164683133/?type=3,6/23/2015 4:47,6234,11,14,,
278833668796523_985873491425867,#DidYouKnow : This is more than 600 times heavier than an average computer today.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/985873491425867/?type=3,6/22/2015 1:03,108,2,13,,
278833668796523_985368064809743,A piece of crap...is what you are selling...A NEVER EVER BUY...bought E1   570...from channel Four bhopal..cam is giving regular problem...service center are a big turn off...,,status,,6/21/2015 12:28,0,1,0,,
278833668796523_985334948146388,A piece of crap...that's what you are selling...bought my laptop E1 570 S.no. NXPEPSI0013340A738300...from Channel Four Bhopal...cam stops working on its own...service center pathetic... A DEFINITE NO BUY...EVER.,,status,,6/21/2015 11:30,0,0,0,,
278833668796523_985123568167526,"#DidYouKnow : Bluetooth was named after a tenth-century king, Harald Bluetooth, King of Denmark and Norway. (Also known as Harald Bluetooth Gormson or Harald I of Denmark)",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/985123568167526/?type=3,6/21/2015 5:20,95,1,4,,
278833668796523_985085104838039,"good day i have a question about the disk error  occured.
how to recovery the hard disk ? thanks",,status,,6/21/2015 2:29,1,2,0,,
278833668796523_984976571515559,"Poor services.
I bought a laptop  battery from one of ur  service center .... Yesterday
Salesman said me that there  is 2:30- 3:00 hour backup
But it give only 1- 1:30 hour backup.
I waste my 4200. rs
Help me",,status,,6/21/2015 0:41,1,1,0,,
278833668796523_10153500219662323,my laptop is possessed. It thinks that lower case letters should be capped. And  capital letters should be lowercase. Doesn't like numbers.  Now it doesn'tlike the letter a on the keyboard ...And some stupid thing call filter keys keep popping up and I can't seem to get rid of it. Can't login to my computer. .just started last night.,,photo,https://www.facebook.com/photo.php?fbid=10153500219662323&set=o.278833668796523&type=3,6/20/2015 9:45,0,2,0,,
278833668796523_983578131655403,"#TechTips : If you do this to your co-workers while they're away from their desks, your IT team will love you forever.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/983578131655403/?type=3,6/18/2015 7:23,64,2,2,,
278833668796523_983438828336000,"Now that you are a proud owner of #AcerNotebook Powered by 5th Gen Intel® Core™ i5 Processor, don’t miss out the chance of a lifetime to meet your favourite superstar Hrithik Roshan. Please register and be the lucky one http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/983438828336000/?type=3,6/18/2015 0:09,7175,13,10,,
278833668796523_982959371717279,"#DidYouKnow : Scott Fahlman, a computer scientist at Carnegie Mellon University. He created a happy face and a sad face with a colon, a hyphen and parentheses.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/982959371717279/?type=3,6/17/2015 0:46,55,1,1,,
278833668796523_982494208430462,#Acer has been nominated for ‘Bangalore Hot 50 2015’ award. Cast your vote now and show your love . http://bit.ly/1egFfMb,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/982494208430462/?type=3,6/16/2015 8:04,60,1,1,,
278833668796523_982369605109589,#DidYouKnow an average person clicks 428 times per day. Isn't that a big number ?,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/982369605109589/?type=3,6/16/2015 0:58,73,1,4,,
278833668796523_982049398474943,Should I upgrade my Acer Iconia W4 821 to windows 10 on july 29? just to make sure any driver problem would not happen.....,,status,,6/15/2015 11:48,0,1,0,,
278833668796523_981985505147999,#Acer has been nominated for ‘Bangalore Hot 50 2015’ award. Cast your vote now and show your love . http://bit.ly/1egFfMb,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/981985505147999/?type=3,6/15/2015 8:43,4253,4,3,,
278833668796523_981827598497123,"Create a shortcut to your new favourite website by bookmarking the page with the following quick trick. Go on, give it a try now!",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/981827598497123/?type=3,6/15/2015 0:47,67,1,0,,
278833668796523_981604858519397,"i just now checked acer co.in website and i saw acer v nitro 15 and 17 inch were listed with details except price on the site and its not available on any online shopping sites,whats is the price of the laptop?",,status,,6/14/2015 13:49,0,0,0,,
278833668796523_981422285204321,#Acer has been nominated for ‘Bangalore Hot 50 2015’ award. Cast your vote now and show your love . http://bitly.com/1LswU26,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/981422285204321/?type=3,6/14/2015 4:54,52,5,2,,
278833668796523_980572361955980,"Our ‘Back to School’ offers on #AcerOne 2-in-1 device and #Acernotebooks Powered by 5th Gen Intel® Core™ i5 Processor, gives you the chance of a lifetime to meet your favourite superstar Hrithik Roshan. Grab your chance now: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/980572361955980/?type=3,6/13/2015 4:30,118,2,1,,
278833668796523_979946968685186,#Acer has been nominated for ‘Bangalore Hot 50 2015’ award. Cast your vote now and show your love . http://bitly.com/1LswU26,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/979946968685186/?type=3,6/12/2015 9:11,36,1,0,,
278833668796523_979761465370403,Immerse yourself in movies with Dolby® Digital Plus Home Theater™ - sound technology that is crafted to bring every movie to life and put you in the middle of the action. Switch to #AspireR13 Powered by 5th Gen Intel® Core™ i5 Processor. Price starting at Rs.84999 onwards. Exciting offers: http://bit.ly/1ARfYg4,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/979761465370403/?type=3,6/12/2015 3:02,5225,5,6,,
278833668796523_979032692109947,want to know about new upcoming android games?? then like this page!,,status,,6/11/2015 12:36,0,0,0,,
278833668796523_978789068800976,#Acer has been nominated for ‘Bangalore Hot 50 2015’ award. Cast your vote now and show your love . http://bitly.com/1LswU26,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/978789068800976/?type=3,6/11/2015 8:48,55,2,2,,
278833668796523_978268215519728,"Interested in TABLET/NOTEBOOK OF 10' TO 12' SCREEN WITH PRICE TAGS.
Please advice",,status,,6/11/2015 0:42,0,0,0,,
278833668796523_978263685520181,"Acer offers a host of benefits on purchase of #AspireE5 Powered by 5th Gen Intel® Core™ i5 Processor. Such as, a minimum assured buyback amount of ₹ 5,000/- on old laptops (any brand), one year accidental damage protection plus extended warranty of two years worth minimum ₹ 6,000/- and interest free loans through Bajaj Finance worth a minimum amount of ₹ 2,000/-, at no extra processing fee. Prices starting at Rs.21,999/- onwards. Visit http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/978263685520181/?type=3,6/11/2015 0:18,80,1,1,,
278833668796523_977771188902764,"Acer offers a host of benefits on purchase of Aspire E5 Powered by 4th Gen Intel® Core™ i5 Processor. Such as, a minimum assured buyback amount of ₹ 5,000/- on old laptops (any brand), one year Accidental Damage Protection plus Extended Warranty of two years worth ₹ 6,000/- and interest free loans through Bajaj Finance worth ₹ 2,000/-, at no extra processing fee. Prices starting at Rs.21,999/- onwards. Visit  http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/977771188902764/?type=3,6/9/2015 23:51,4593,9,8,,
278833668796523_977445235602026,"We are proud to be among the Hottest Brands in Bangalore. 
Vote now & show your support for #Acer http://bit.ly/1GoQqwB",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/977445235602026/?type=3,6/9/2015 10:06,38,1,2,,
278833668796523_818408481585212,https://www.facebook.com/tallysoftbd,Tally Soft Bangladesh,link,https://www.facebook.com/tallysoftbd/,6/9/2015 1:50,0,0,0,,
278833668796523_977227725623777,"Grab this awesome Exchange Offer and upgrade yourself to the next generation of Aspire Notebooks starting at Rs.21,999/- onwards. Powered by 4th Gen Intel® Core™ i5 Processor .Click here: http://bit.ly/1ARfYg4",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/977227725623777/?type=3,6/8/2015 23:43,14734,19,11,,
278833668796523_976630985683451,#DidYouKnow : The first mouse was invented by Douglas Engelbart in 1963; it consisted of a hard wooden shell and two clunky metal wheels.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/976630985683451/?type=3,6/8/2015 1:03,137,1,16,,
278833668796523_662317217235188,,,photo,https://www.facebook.com/photo.php?fbid=662317217235188&set=o.278833668796523&type=3,6/7/2015 7:58,0,0,0,,
278833668796523_500407190107619,"Hello, would you be willing to review this Android game?
This game was developed with the hopes of pleasing people around the world who love action games.
Currently, this game has received great praise from Japanese and Koreans who like action games, and made it into the top ranks of the GooglePlay store.
I want this game to cross borders and reach players all over the world.

Title:
Bluest -Fight for Freedom-

URL:
https://play.google.com/store/apps/details?id=jp.damomo.bluestcrest

URL(Trial):
https://play.google.com/store/apps/details?id=jp.damomo.bluestcresttrial",Bluest -Fight For Freedom-,link,http://play.google.com/store/apps/details?id=jp.damomo.bluestcrest,6/7/2015 6:01,0,0,0,,
278833668796523_975737879106095,Ultra-high resolution on a 34'' QHD curved monitor to enjoy the fight for hours without getting your eyes fatigued. Are you ready for a powerful gaming experience?,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/975737879106095/?type=3,6/6/2015 5:20,79,2,2,,
278833668796523_975733479106535,,Price Bureau,link,http://blog.pricebureau.com/2015/06/06/would-dell-hp-lenovo-and-other-manufacturer-supports-your-laptop-purchases-from-e-commerce-sites,6/6/2015 5:00,9,0,0,,
278833668796523_975663415780208,"Laptop Magazine was highly impressed by Acer’s fantastically flexible new #AspireR13 hybrid laptop, naming it the best hybrid shown at this week’s IFA 2014 trade show in Berlin. LAPTOP calls the Aspire R13 “a Windows 8.1 machine that bends to your will.” Click to read the article. bit.ly/1qJdCOk",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/975663415780208/?type=3,6/6/2015 0:24,104,6,2,,
278833668796523_975236772489539,Have you ever accidentally closed the browser tab you were looking at and had to spend time backtracking to find it again? This shortcut will restore that page to you almost instantly.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/975236772489539/?type=3,6/5/2015 0:32,64,1,4,,
